Episode,Total Reward
5118,-0.4668212831020355
5119,-0.42233461141586304
5120,-0.6326003670692444
5121,-0.5384961366653442
5122,-0.5891121029853821
5123,-0.7591597437858582
5124,-0.5813704133033752
5125,-0.7453299164772034
5126,-0.5317006707191467
5127,-0.8497533202171326
5128,-0.8219845294952393
5129,-0.8820198774337769
5130,-0.9489980936050415
5131,-0.6808493137359619
5132,-0.8746686577796936
5133,-1.0315006971359253
5134,-0.8975770473480225
5135,-1.1060285568237305
5136,-1.0112751722335815
5137,-1.0064213275909424
5138,-1.3687875270843506
5139,-1.044094443321228
5140,-1.3217880725860596
5141,-1.3286988735198975
5142,-1.5352160930633545
5143,-1.4236851930618286
5144,-1.2617385387420654
5145,-1.332760214805603
5146,-1.091712474822998
5147,-1.3022871017456055
5148,-1.3903725147247314
5149,-1.0604360103607178
5150,-1.1398252248764038
5151,-1.0271035432815552
5152,-0.9253157377243042
5153,-0.5523452162742615
5154,-0.6747114658355713
5155,-0.4565635621547699
5156,-0.6870156526565552
5157,-0.5787820219993591
5158,-0.5693313479423523
5159,-0.47067511081695557
5160,-0.5756291151046753
5161,-0.7108846306800842
5162,-0.5049353241920471
5163,-0.7722879648208618
5164,-0.6436763405799866
5165,-0.9259175658226013
5166,-0.5314316153526306
5167,-0.6975141763687134
5168,-0.8540789484977722
5169,-1.028496503829956
5170,-0.7895891070365906
5171,-0.869504988193512
5172,-0.6352939605712891
5173,-0.8481361269950867
5174,-1.1342418193817139
5175,-1.038507103919983
5176,-0.6622682213783264
5177,-1.1322546005249023
5178,-1.037040114402771
5179,-1.2893154621124268
5180,-1.301857352256775
5181,-1.330872654914856
5182,-1.1912281513214111
5183,-1.5495433807373047
5184,-1.0519444942474365
5185,-0.9300358295440674
5186,-1.17982816696167
5187,-1.4920655488967896
5188,-1.0466082096099854
5189,-0.9149206280708313
5190,-1.2546402215957642
5191,-1.074754238128662
5192,-0.9688214659690857
5193,-0.5407166481018066
5194,-0.353485107421875
5195,-0.34622544050216675
5196,-0.5382370948791504
5197,-0.6797319650650024
5198,-0.5220749974250793
5199,-0.507170557975769
5200,-0.41689425706863403
5201,-0.647869348526001
5202,-0.7297893762588501
5203,-0.6171379089355469
5204,-0.9345387816429138
5205,-0.49928420782089233
5206,-0.7143286466598511
5207,-0.861753523349762
5208,-0.7288116812705994
5209,-0.8940989375114441
5210,-0.7798468470573425
5211,-0.860958456993103
5212,-1.0148173570632935
5213,-0.8455491662025452
5214,-1.291283130645752
5215,-0.9087899923324585
5216,-0.995822548866272
5217,-1.1445475816726685
5218,-1.000902771949768
5219,-1.0349867343902588
5220,-1.256568431854248
5221,-1.535453200340271
5222,-1.3153973817825317
5223,-1.1383097171783447
5224,-1.23373281955719
5225,-1.4856760501861572
5226,-1.0000545978546143
5227,-1.2091960906982422
5228,-1.4158488512039185
5229,-1.063524603843689
5230,-1.10977303981781
5231,-1.101314902305603
5232,-0.9417781233787537
5233,-0.4155389964580536
5234,-0.6599655747413635
5235,-0.5026218295097351
5236,-0.6020140051841736
5237,-0.4825436770915985
5238,-0.4769786596298218
5239,-0.6460830569267273
5240,-0.7621422410011292
5241,-0.3259119689464569
5242,-0.7907611131668091
5243,-0.5956632494926453
5244,-0.6695823073387146
5245,-0.6993035674095154
5246,-0.5890076160430908
5247,-0.9978692531585693
5248,-0.6774988174438477
5249,-0.8517048954963684
5250,-0.5749101638793945
5251,-0.9811768531799316
5252,-0.685603141784668
5253,-0.9030571579933167
5254,-0.9353816509246826
5255,-0.776265025138855
5256,-1.0598143339157104
5257,-0.8637167811393738
5258,-1.0139939785003662
5259,-1.3212569952011108
5260,-0.8740459680557251
5261,-1.0240674018859863
5262,-1.5001744031906128
5263,-1.258985161781311
5264,-1.1539024114608765
5265,-0.9734576344490051
5266,-1.092325210571289
5267,-0.944654107093811
5268,-1.2534258365631104
5269,-0.8210166096687317
5270,-1.1269869804382324
5271,-0.8999521136283875
5272,-1.1990039348602295
5273,-0.6313811540603638
5274,-0.7444838881492615
5275,-0.7219057083129883
5276,-0.4483616352081299
5277,-0.48051849007606506
5278,-0.4982033669948578
5279,-0.30861571431159973
5280,-0.6898213028907776
5281,-0.6584304571151733
5282,-0.4067116677761078
5283,-0.8018328547477722
5284,-1.170412302017212
5285,-0.644598662853241
5286,-0.6052798628807068
5287,-0.6850765347480774
5288,-1.176109790802002
5289,-0.6888138055801392
5290,-0.9363887906074524
5291,-1.027767539024353
5292,-0.9485899806022644
5293,-0.9757607579231262
5294,-1.0820651054382324
5295,-1.110965371131897
5296,-1.3416353464126587
5297,-1.0809812545776367
5298,-1.4215952157974243
5299,-1.2932289838790894
5300,-1.100258469581604
5301,-1.0756165981292725
5302,-1.6145961284637451
5303,-1.1971298456192017
5304,-0.9985632300376892
5305,-1.494006633758545
5306,-1.0320688486099243
5307,-1.2128204107284546
5308,-0.9109821915626526
5309,-1.3201342821121216
5310,-0.7975655198097229
5311,-0.9551969170570374
5312,-1.3554036617279053
5313,-0.5411936640739441
5314,-0.5363655090332031
5315,-0.36825481057167053
5316,-0.5836101174354553
5317,-0.44798198342323303
5318,-0.33168619871139526
5319,-0.5228157043457031
5320,-0.3466828763484955
5321,-0.8125399351119995
5322,-0.6598706841468811
5323,-0.8277669548988342
5324,-0.7904152274131775
5325,-0.8671772480010986
5326,-0.8376652598381042
5327,-0.5826309323310852
5328,-0.700465202331543
5329,-0.9132343530654907
5330,-1.1263024806976318
5331,-0.9522360563278198
5332,-0.98221355676651
5333,-0.9824050068855286
5334,-1.2237539291381836
5335,-0.9434361457824707
5336,-1.1408801078796387
5337,-1.2111585140228271
5338,-1.0027798414230347
5339,-1.0740389823913574
5340,-1.3319858312606812
5341,-1.168451189994812
5342,-1.0183252096176147
5343,-1.4487143754959106
5344,-1.1441341638565063
5345,-1.1478222608566284
5346,-0.845791220664978
5347,-1.0977003574371338
5348,-1.197819709777832
5349,-0.8378748297691345
5350,-0.8656190037727356
5351,-0.7149785757064819
5352,-0.7962140440940857
5353,-0.5480982661247253
5354,-0.6574366092681885
5355,-0.5196318030357361
5356,-0.3938758671283722
5357,-0.7380672693252563
5358,-0.5626682043075562
5359,-0.479449599981308
5360,-0.45238617062568665
5361,-0.6279100179672241
5362,-0.484789103269577
5363,-0.7705343961715698
5364,-0.611030101776123
5365,-0.5039659142494202
5366,-0.8241971135139465
5367,-0.5107592940330505
5368,-0.5946245193481445
5369,-0.7119109630584717
5370,-0.8472299575805664
5371,-0.6856412291526794
5372,-1.1674842834472656
5373,-0.8218609094619751
5374,-0.9699933528900146
5375,-1.0179781913757324
5376,-0.7008674144744873
5377,-0.9740416407585144
5378,-1.2839818000793457
5379,-1.1165045499801636
5380,-1.0899243354797363
5381,-1.462578296661377
5382,-1.0736769437789917
5383,-1.1639530658721924
5384,-1.527282476425171
5385,-1.1718666553497314
5386,-1.0224370956420898
5387,-0.9682309031486511
5388,-0.9942339658737183
5389,-0.947705864906311
5390,-0.8287472128868103
5391,-0.8529858589172363
5392,-0.8885983824729919
5393,-0.48583078384399414
5394,-0.6521201133728027
5395,-0.4941859543323517
5396,-0.42570412158966064
5397,-0.3933040201663971
5398,-0.4175032079219818
5399,-0.5005651712417603
5400,-0.5547189712524414
5401,-0.550966739654541
5402,-0.7651324272155762
5403,-0.6476835608482361
5404,-0.7239668369293213
5405,-0.9066911935806274
5406,-0.6430577635765076
5407,-0.7124132513999939
5408,-0.8347907662391663
5409,-0.9304003119468689
5410,-0.8760502934455872
5411,-1.0344454050064087
5412,-0.9716752767562866
5413,-0.9565138816833496
5414,-1.1751989126205444
5415,-0.8776915073394775
5416,-1.1630377769470215
5417,-0.8166767954826355
5418,-0.9266991019248962
5419,-1.172074317932129
5420,-1.1601835489273071
5421,-1.1401035785675049
5422,-1.4260315895080566
5423,-0.9915899038314819
5424,-1.123868703842163
5425,-0.991369366645813
5426,-1.0626591444015503
5427,-1.0359838008880615
5428,-0.8589695692062378
5429,-0.9465025067329407
5430,-1.0492132902145386
5431,-0.9124987721443176
5432,-0.8077559471130371
5433,-0.5749599933624268
5434,-0.7790938019752502
5435,-0.4680382013320923
5436,-0.5845369696617126
5437,-0.6489414572715759
5438,-0.5398070216178894
5439,-0.5819070339202881
5440,-0.7990071773529053
5441,-0.8703324794769287
5442,-0.48369672894477844
5443,-0.6798712611198425
5444,-0.6249312162399292
5445,-0.8838836550712585
5446,-0.7043911218643188
5447,-0.5842879414558411
5448,-0.5320855975151062
5449,-0.8737929463386536
5450,-0.899385392665863
5451,-0.6145315170288086
5452,-0.77702397108078
5453,-1.0179214477539062
5454,-0.8950068950653076
5455,-0.7864755988121033
5456,-1.164400339126587
5457,-0.9133436679840088
5458,-1.5910074710845947
5459,-1.078713297843933
5460,-1.1399765014648438
5461,-1.4487195014953613
5462,-1.4096606969833374
5463,-1.1258867979049683
5464,-1.377163052558899
5465,-1.0731860399246216
5466,-1.340433955192566
5467,-1.1130783557891846
5468,-1.0831924676895142
5469,-1.0901563167572021
5470,-0.9764207601547241
5471,-0.9924305081367493
5472,-0.8582203984260559
5473,-0.5152350664138794
5474,-0.6685962677001953
5475,-0.5142842531204224
5476,-0.5032198429107666
5477,-0.7030317783355713
5478,-0.7401100993156433
5479,-0.3562418818473816
5480,-0.36971738934516907
5481,-0.7157325148582458
5482,-0.6491196751594543
5483,-0.6182138919830322
5484,-0.6096270680427551
5485,-0.5139667987823486
5486,-0.7716384530067444
5487,-0.5839444994926453
5488,-0.7810987234115601
5489,-1.1423017978668213
5490,-0.9019201397895813
5491,-0.8905289173126221
5492,-0.9227381348609924
5493,-1.1243115663528442
5494,-1.0621473789215088
5495,-1.2306448221206665
5496,-1.2859373092651367
5497,-0.8852587938308716
5498,-1.2462869882583618
5499,-0.9704310894012451
5500,-1.310823678970337
5501,-0.8490231037139893
5502,-1.236423134803772
5503,-1.1794986724853516
5504,-1.232530117034912
5505,-1.1027953624725342
5506,-1.0769082307815552
5507,-1.0993833541870117
5508,-0.9737257361412048
5509,-0.9332517385482788
5510,-0.9236237406730652
5511,-1.0297456979751587
5512,-0.6701527237892151
5513,-0.5847433805465698
5514,-0.6046867966651917
5515,-0.8023969531059265
5516,-0.28115183115005493
5517,-0.541050374507904
5518,-0.4474618434906006
5519,-0.3761347234249115
5520,-0.5849254131317139
5521,-0.563683807849884
5522,-0.39009276032447815
5523,-0.8735483884811401
5524,-0.35396677255630493
5525,-0.7620638012886047
5526,-0.8198398351669312
5527,-0.6208086609840393
5528,-0.8522606492042542
5529,-0.8522754907608032
5530,-0.551842212677002
5531,-1.09620201587677
5532,-0.7417908906936646
5533,-0.9723749756813049
5534,-1.0696297883987427
5535,-1.3000223636627197
5536,-1.132878065109253
5537,-1.2420194149017334
5538,-1.362686038017273
5539,-1.1692943572998047
5540,-1.297492265701294
5541,-1.270479679107666
5542,-1.5091006755828857
5543,-1.4590109586715698
5544,-1.149298071861267
5545,-1.1533071994781494
5546,-1.2477854490280151
5547,-1.3791269063949585
5548,-1.063721776008606
5549,-1.1649314165115356
5550,-0.990034282207489
5551,-0.9007185101509094
5552,-0.7935487627983093
5553,-0.4078374207019806
5554,-0.5445497035980225
5555,-0.5034463405609131
5556,-0.6771848201751709
5557,-0.5501055717468262
5558,-0.5473893880844116
5559,-0.6523026823997498
5560,-0.43685027956962585
5561,-0.5567824244499207
5562,-0.6989554762840271
5563,-0.7625461220741272
5564,-0.6042754054069519
5565,-0.6344553828239441
5566,-0.6445561051368713
5567,-0.6277016997337341
5568,-0.8419256806373596
5569,-0.628880500793457
5570,-1.0811994075775146
5571,-0.5633092522621155
5572,-1.113478422164917
5573,-0.636952817440033
5574,-0.8311551809310913
5575,-1.0345475673675537
5576,-0.7448664903640747
5577,-1.2687748670578003
5578,-0.9331979751586914
5579,-1.136437177658081
5580,-1.1146742105484009
5581,-1.004986047744751
5582,-1.0726784467697144
5583,-1.2341502904891968
5584,-1.1182445287704468
5585,-0.8544700145721436
5586,-0.8405370712280273
5587,-1.0192553997039795
5588,-1.0630024671554565
5589,-0.885554313659668
5590,-0.7885627150535583
5591,-0.8278026580810547
5592,-0.8538539409637451
5593,-0.6764512658119202
5594,-0.810876190662384
5595,-0.667069137096405
5596,-0.46545663475990295
5597,-0.6533102989196777
5598,-0.6988245248794556
5599,-0.67909175157547
5600,-0.546078085899353
5601,-0.7324637174606323
5602,-0.582942008972168
5603,-0.7254207730293274
5604,-0.7371411919593811
5605,-0.6646720170974731
5606,-0.7358819842338562
5607,-1.0347342491149902
5608,-0.8102028965950012
5609,-0.9064362049102783
5610,-1.0273233652114868
5611,-0.8474745154380798
5612,-0.6938760280609131
5613,-1.1487796306610107
5614,-0.8243449330329895
5615,-1.2845211029052734
5616,-1.1674304008483887
5617,-1.0777848958969116
5618,-0.9031047224998474
5619,-1.0866172313690186
5620,-1.5005518198013306
5621,-1.098976969718933
5622,-1.540910005569458
5623,-0.9479103684425354
5624,-1.2686721086502075
5625,-1.157039999961853
5626,-1.4525532722473145
5627,-0.9646176099777222
5628,-1.085297703742981
5629,-1.3613945245742798
5630,-1.1669721603393555
5631,-1.2345376014709473
5632,-1.2585114240646362
5633,-0.48922842741012573
5634,-0.513212263584137
5635,-0.48058444261550903
5636,-0.5843738317489624
5637,-0.39570698142051697
5638,-0.40221667289733887
5639,-0.5280264019966125
5640,-0.5077400207519531
5641,-0.7723933458328247
5642,-0.7128714323043823
5643,-0.5458844900131226
5644,-0.559412956237793
5645,-0.6868347525596619
5646,-0.6051111817359924
5647,-0.5105702877044678
5648,-0.4497116506099701
5649,-0.8900365233421326
5650,-0.8693499565124512
5651,-0.6995772123336792
5652,-1.0627151727676392
5653,-0.7556198239326477
5654,-0.9981712698936462
5655,-0.8972755670547485
5656,-1.2057799100875854
5657,-1.0619512796401978
5658,-1.0883477926254272
5659,-0.9572798609733582
5660,-1.388139009475708
5661,-1.0468196868896484
5662,-1.0978525876998901
5663,-1.111148476600647
5664,-1.3894774913787842
5665,-1.004544973373413
5666,-0.9204122424125671
5667,-0.9446486830711365
5668,-0.8928796648979187
5669,-0.7751427888870239
5670,-0.9488881230354309
5671,-0.7500689029693604
5672,-1.0120632648468018
5673,-0.45139798521995544
5674,-0.6049548387527466
5675,-0.40829554200172424
5676,-0.6194183230400085
5677,-0.5368125438690186
5678,-0.6999121308326721
5679,-0.7790191173553467
5680,-0.7101953029632568
5681,-0.711763322353363
5682,-0.4074003994464874
5683,-0.7066089510917664
5684,-0.30357083678245544
5685,-0.7152952551841736
5686,-0.8349289894104004
5687,-0.3496914803981781
5688,-0.6948100328445435
5689,-0.8355423808097839
5690,-0.4855723977088928
5691,-0.7628239989280701
5692,-0.6924279928207397
5693,-0.9543700218200684
5694,-1.071171522140503
5695,-0.9215456247329712
5696,-1.0169774293899536
5697,-1.0799760818481445
5698,-0.9236119985580444
5699,-1.1413301229476929
5700,-0.9106472134590149
5701,-1.3175348043441772
5702,-1.2339433431625366
5703,-1.2307851314544678
5704,-1.3198339939117432
5705,-1.4871045351028442
5706,-0.9669188261032104
5707,-1.1052452325820923
5708,-0.9666494131088257
5709,-0.8532441854476929
5710,-0.7321190237998962
5711,-0.9947399497032166
5712,-0.8138703107833862
5713,-0.4373667538166046
5714,-0.596283495426178
5715,-0.3230639100074768
5716,-0.39627107977867126
5717,-0.6771191358566284
5718,-0.5931628346443176
5719,-0.6843504905700684
5720,-0.5071180462837219
5721,-0.5660672187805176
5722,-0.527486264705658
5723,-0.7534628510475159
5724,-0.5279020667076111
5725,-0.6125943660736084
5726,-0.4509279429912567
5727,-0.8361451029777527
5728,-0.601868212223053
5729,-0.8318842053413391
5730,-0.9500494003295898
5731,-0.7041656970977783
5732,-0.6793562173843384
5733,-0.9171051383018494
5734,-0.8332673907279968
5735,-0.5932761430740356
5736,-1.014477252960205
5737,-1.0320394039154053
5738,-0.824393630027771
5739,-1.2392253875732422
5740,-1.071714162826538
5741,-1.2746976613998413
5742,-1.5071282386779785
5743,-1.0736632347106934
5744,-1.3547313213348389
5745,-1.1235164403915405
5746,-1.3212575912475586
5747,-0.9417493939399719
5748,-0.9957217574119568
5749,-1.089977741241455
5750,-0.9516429305076599
5751,-1.0784434080123901
5752,-0.923577070236206
5753,-0.4002237319946289
5754,-0.6246411204338074
5755,-0.6316581964492798
5756,-0.43175339698791504
5757,-0.5927735567092896
5758,-0.7145180106163025
5759,-0.6884803175926208
5760,-0.5877866744995117
5761,-0.5718750953674316
5762,-0.8634548187255859
5763,-0.6187347769737244
5764,-0.5751658082008362
5765,-0.5108234882354736
5766,-0.7946005463600159
5767,-0.5056576728820801
5768,-0.5224381685256958
5769,-0.7014077305793762
5770,-0.8852801322937012
5771,-0.3661694824695587
5772,-0.7615211009979248
5773,-0.5288499593734741
5774,-0.7231531143188477
5775,-0.9994349479675293
5776,-0.8949488997459412
5777,-0.9816375374794006
5778,-1.1456449031829834
5779,-0.9682608246803284
5780,-1.0211995840072632
5781,-1.0781455039978027
5782,-0.8857205510139465
5783,-1.1310279369354248
5784,-0.9016905426979065
5785,-0.755680501461029
5786,-1.0550427436828613
5787,-1.049730896949768
5788,-0.901094377040863
5789,-0.7530642747879028
5790,-0.9088221192359924
5791,-0.7227531671524048
5792,-0.8081597089767456
5793,-0.4683383107185364
5794,-0.33564627170562744
5795,-0.6972932815551758
5796,-0.48199403285980225
5797,-0.6252534985542297
5798,-0.6035186648368835
5799,-0.42597144842147827
5800,-0.6620822548866272
5801,-0.6158452033996582
5802,-0.7258502244949341
5803,-0.4907929003238678
5804,-0.6148231029510498
5805,-0.6606429815292358
5806,-0.7968154549598694
5807,-0.6006433367729187
5808,-0.9863689541816711
5809,-0.5341499447822571
5810,-0.7557733654975891
5811,-0.6694888472557068
5812,-0.8324002027511597
5813,-1.0608813762664795
5814,-1.106338620185852
5815,-0.8031365871429443
5816,-1.0786947011947632
5817,-0.9086194038391113
5818,-0.8932362198829651
5819,-1.1647862195968628
5820,-1.3166307210922241
5821,-1.4691303968429565
5822,-1.1588292121887207
5823,-1.0278348922729492
5824,-1.1892527341842651
5825,-1.194679856300354
5826,-1.1174002885818481
5827,-1.0283747911453247
5828,-0.9833537936210632
5829,-0.7950680255889893
5830,-1.0005533695220947
5831,-1.0568989515304565
5832,-0.880037248134613
5833,-0.4776172339916229
5834,-0.6148182153701782
5835,-0.6901914477348328
5836,-0.5191603302955627
5837,-0.6107666492462158
5838,-0.6181185245513916
5839,-0.5908381342887878
5840,-0.4732256531715393
5841,-0.4843253195285797
5842,-0.5830063223838806
5843,-0.6494767069816589
5844,-0.8993285894393921
5845,-0.5486221313476562
5846,-0.48486241698265076
5847,-0.4377422034740448
5848,-0.6884366869926453
5849,-0.8409813046455383
5850,-0.9372270107269287
5851,-0.98252934217453
5852,-0.6342663764953613
5853,-0.9211084246635437
5854,-0.962803304195404
5855,-1.1710870265960693
5856,-0.9208031296730042
5857,-1.1184613704681396
5858,-0.7378518581390381
5859,-1.154425024986267
5860,-1.3662543296813965
5861,-1.0077569484710693
5862,-0.9604647159576416
5863,-1.0077670812606812
5864,-1.0158874988555908
5865,-0.9563896059989929
5866,-1.1213915348052979
5867,-0.8661720752716064
5868,-1.0060168504714966
5869,-0.9011889100074768
5870,-1.142639398574829
5871,-0.8350268006324768
5872,-0.8584055304527283
5873,-0.3576039969921112
5874,-0.5050970911979675
5875,-0.4144841730594635
5876,-0.4424439072608948
5877,-0.5885118246078491
5878,-0.37222543358802795
5879,-0.6276036500930786
5880,-0.5113943219184875
5881,-0.739630937576294
5882,-0.5689667463302612
5883,-0.4863964021205902
5884,-0.7287961840629578
5885,-0.45614489912986755
5886,-0.7380993962287903
5887,-0.6318228244781494
5888,-0.5637755990028381
5889,-0.7728980779647827
5890,-0.9161803722381592
5891,-0.6487048268318176
5892,-0.6766685843467712
5893,-0.7602919936180115
5894,-0.8491635322570801
5895,-0.814328670501709
5896,-0.8906027674674988
5897,-0.9372326731681824
5898,-0.9503669738769531
5899,-1.2076797485351562
5900,-0.930477499961853
5901,-1.033349633216858
5902,-0.9288514256477356
5903,-1.1712132692337036
5904,-1.1118561029434204
5905,-1.081973671913147
5906,-0.8608620166778564
5907,-0.7696102857589722
5908,-0.9869012832641602
5909,-0.9483413696289062
5910,-1.0859043598175049
5911,-0.8443467617034912
5912,-0.8968183398246765
5913,-0.5630555748939514
5914,-0.5603528618812561
5915,-0.5861369371414185
5916,-0.4027255177497864
5917,-0.5287147760391235
5918,-0.5141100287437439
5919,-0.2838956415653229
5920,-0.5817282199859619
5921,-0.5777773857116699
5922,-0.5468883514404297
5923,-0.5968000292778015
5924,-0.28001561760902405
5925,-0.6353729367256165
5926,-0.7723776698112488
5927,-0.39486318826675415
5928,-0.6327776312828064
5929,-0.5157315731048584
5930,-0.6078853607177734
5931,-0.8074102997779846
5932,-1.1235672235488892
5933,-0.7348947525024414
5934,-0.7670114040374756
5935,-0.9137228727340698
5936,-1.044928789138794
5937,-1.0228638648986816
5938,-0.7533224821090698
5939,-1.1295064687728882
5940,-1.0272043943405151
5941,-0.7599289417266846
5942,-0.9301114082336426
5943,-1.1472537517547607
5944,-1.0816410779953003
5945,-1.1460245847702026
5946,-1.1060905456542969
5947,-0.9295647144317627
5948,-0.9881764054298401
5949,-0.6988011598587036
5950,-0.9697594046592712
5951,-1.0235884189605713
5952,-0.9849994778633118
5953,-0.6145128011703491
5954,-0.5076340436935425
5955,-0.6787109971046448
5956,-0.4573158025741577
5957,-0.37329384684562683
5958,-0.5665459036827087
5959,-0.5152647495269775
5960,-0.9098290801048279
5961,-0.45942145586013794
5962,-0.6928871870040894
5963,-0.4631116986274719
5964,-0.3448537588119507
5965,-0.7335920929908752
5966,-0.45125842094421387
5967,-0.7604660391807556
5968,-0.5801112055778503
5969,-0.7802014350891113
5970,-0.8577204942703247
5971,-0.9426376819610596
5972,-1.1112321615219116
5973,-0.7282084226608276
5974,-0.7832220792770386
5975,-1.0898631811141968
5976,-0.8020414113998413
5977,-0.8792115449905396
5978,-1.0114353895187378
5979,-1.2847931385040283
5980,-0.8265661001205444
5981,-1.1228703260421753
5982,-1.1564851999282837
5983,-1.1318109035491943
5984,-1.120174527168274
5985,-0.7732045650482178
5986,-0.8169931769371033
5987,-0.9081442952156067
5988,-0.757694661617279
5989,-0.9169853329658508
5990,-0.9089111089706421
5991,-0.6779547929763794
5992,-0.7587153315544128
5993,-0.6059725284576416
5994,-0.632625937461853
5995,-0.5736287832260132
5996,-0.30342942476272583
5997,-0.3848811686038971
5998,-0.3020530045032501
5999,-0.4809609353542328
6000,-0.5086961984634399
6001,-0.581802248954773
6002,-0.4154989719390869
6003,-0.7649308443069458
6004,-0.43298450112342834
6005,-0.7287634015083313
6006,-0.5617924928665161
6007,-0.6751723289489746
6008,-0.7386184930801392
6009,-0.7414116859436035
6010,-0.8307328820228577
6011,-0.7752503752708435
6012,-0.9472258687019348
6013,-0.8796881437301636
6014,-1.0096521377563477
6015,-0.8589019179344177
6016,-1.0155365467071533
6017,-0.9890339970588684
6018,-0.9725515842437744
6019,-1.2223347425460815
6020,-1.0162862539291382
6021,-0.952430009841919
6022,-1.1850193738937378
6023,-1.1444363594055176
6024,-1.0184807777404785
6025,-1.1212931871414185
6026,-1.0571880340576172
6027,-1.010818362236023
6028,-0.977333128452301
6029,-0.9351996183395386
6030,-1.0374733209609985
6031,-0.9525325298309326
6032,-0.8820960521697998
6033,-0.5363394618034363
6034,-0.4515300691127777
6035,-0.4912799596786499
6036,-0.33045488595962524
6037,-0.5175812840461731
6038,-0.32746821641921997
6039,-0.5593469738960266
6040,-0.3613814115524292
6041,-0.40240776538848877
6042,-0.6934913396835327
6043,-0.4328613877296448
6044,-0.33666735887527466
6045,-0.6584755182266235
6046,-0.7629773616790771
6047,-0.8471409678459167
6048,-0.5305832624435425
6049,-0.6460415720939636
6050,-0.9294937252998352
6051,-0.676102340221405
6052,-0.533207893371582
6053,-0.8600336909294128
6054,-1.0775198936462402
6055,-0.6665723323822021
6056,-0.8604120016098022
6057,-0.9911959171295166
6058,-0.904241681098938
6059,-1.1717993021011353
6060,-1.2144745588302612
6061,-1.230863332748413
6062,-0.8690770864486694
6063,-1.2209796905517578
6064,-1.0467489957809448
6065,-1.2715638875961304
6066,-1.1595966815948486
6067,-0.960306704044342
6068,-0.8449325561523438
6069,-0.9874444007873535
6070,-0.8223358392715454
6071,-0.8618288636207581
6072,-1.0908232927322388
6073,-0.32765090465545654
6074,-0.6615003943443298
6075,-0.49724000692367554
6076,-0.34923961758613586
6077,-0.46542784571647644
6078,-0.3521029055118561
6079,-0.5458198189735413
6080,-0.7646369338035583
6081,-0.5751773715019226
6082,-0.615287721157074
6083,-0.49058037996292114
6084,-0.6167312264442444
6085,-0.6462619304656982
6086,-0.6592889428138733
6087,-0.6600652933120728
6088,-0.8805384635925293
6089,-0.7878208756446838
6090,-0.975290834903717
6091,-0.7369118332862854
6092,-0.7105620503425598
6093,-1.0383422374725342
6094,-0.7875780463218689
6095,-0.9908406138420105
6096,-0.9071654677391052
6097,-1.1063600778579712
6098,-0.9615143537521362
6099,-1.025373101234436
6100,-1.1006474494934082
6101,-1.0823456048965454
6102,-1.357325792312622
6103,-1.0205894708633423
6104,-1.3797340393066406
6105,-0.9964141845703125
6106,-0.9304710626602173
6107,-1.2266415357589722
6108,-0.9673219919204712
6109,-1.0563700199127197
6110,-0.9961932897567749
6111,-0.9101681709289551
6112,-0.8816902041435242
6113,-0.3348723351955414
6114,-0.5557103157043457
6115,-0.5075541138648987
6116,-0.31820082664489746
6117,-0.603794515132904
6118,-0.5762708783149719
6119,-0.6478850841522217
6120,-0.570405125617981
6121,-0.45263582468032837
6122,-0.3485459089279175
6123,-0.4201766550540924
6124,-0.6215817928314209
6125,-0.4186416566371918
6126,-0.6349014639854431
6127,-0.7286896705627441
6128,-0.7478921413421631
6129,-0.8788073062896729
6130,-0.6912380456924438
6131,-1.0029103755950928
6132,-1.0610907077789307
6133,-0.9473728537559509
6134,-0.9704332947731018
6135,-0.874147891998291
6136,-1.0336284637451172
6137,-0.9384603500366211
6138,-1.1394394636154175
6139,-1.150430679321289
6140,-1.1860922574996948
6141,-1.243374228477478
6142,-1.0846123695373535
6143,-1.2075841426849365
6144,-1.1774754524230957
6145,-0.9136083126068115
6146,-0.991276204586029
6147,-1.212106704711914
6148,-0.9818311333656311
6149,-0.90960294008255
6150,-0.9374890923500061
6151,-1.1672276258468628
6152,-0.9406436681747437
6153,-0.35524898767471313
6154,-0.41465169191360474
6155,-0.47293511033058167
6156,-0.5239432454109192
6157,-0.5104221105575562
6158,-0.305820494890213
6159,-0.5080798864364624
6160,-0.7319057583808899
6161,-0.5260922312736511
6162,-0.42229539155960083
6163,-0.43643438816070557
6164,-0.6519604325294495
6165,-0.7034564018249512
6166,-0.5926771759986877
6167,-0.7207826375961304
6168,-0.679164707660675
6169,-0.6158525943756104
6170,-0.6288765072822571
6171,-1.0039746761322021
6172,-0.7983421683311462
6173,-0.6670951247215271
6174,-0.9195639491081238
6175,-0.6048729419708252
6176,-0.8971753120422363
6177,-0.9719400405883789
6178,-0.9215802550315857
6179,-1.090092420578003
6180,-1.172689437866211
6181,-1.086859941482544
6182,-1.0551971197128296
6183,-1.2987124919891357
6184,-0.7942929863929749
6185,-0.9239351749420166
6186,-0.8115256428718567
6187,-1.0343034267425537
6188,-0.8217472434043884
6189,-1.0829358100891113
6190,-0.9371283650398254
6191,-0.864875078201294
6192,-0.935642659664154
6193,-0.4110485911369324
6194,-0.3079265356063843
6195,-0.649819016456604
6196,-0.6455578804016113
6197,-0.6441129446029663
6198,-0.4739916920661926
6199,-0.5078592300415039
6200,-0.649333655834198
6201,-0.5938113927841187
6202,-0.6985519528388977
6203,-0.7433732151985168
6204,-0.5830559730529785
